kills,total_drops,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
494,129,7,8,5,6,4,1,4,6,5,5,4,4,7,7,5,6,7,3,6,2,4,1,5,4,2,2,4,5
694,137,3,4,6,5,7,2,4,5,8,9,4,8,6,2,1,5,12,3,3,4,3,9,3,3,6,3,3,6
439,97,2,5,6,3,5,3,2,1,1,7,3,2,3,6,4,3,1,3,2,3,2,5,3,2,3,9,3,5
624,129,2,3,7,7,8,7,7,3,6,7,3,3,4,7,3,4,7,3,5,6,3,6,5,3,1,3,2,4
515,102,5,6,3,7,1,3,5,7,5,3,3,8,1,5,3,3,4,5,4,1,1,3,1,3,1,4,2,5
837,166,10,2,12,12,1,9,4,4,3,7,8,8,6,5,1,5,4,5,6,8,4,5,5,4,4,7,7,10
313,72,2,2,3,3,3,3,5,1,3,2,2,6,1,1,1,5,1,1,5,1,3,1,1,1,2,4,6,3
854,172,4,6,6,7,7,7,7,4,3,5,6,6,3,1,7,6,11,12,5,9,4,7,9,4,9,8,3,6
760,164,4,6,7,7,6,4,5,5,6,8,8,1,8,8,5,4,5,5,10,8,3,9,5,6,3,8,5,5
977,204,10,6,7,9,7,4,6,7,6,7,7,11,10,8,9,10,6,8,10,5,5,6,14,10,4,4,1,7
779,146,10,5,6,7,7,4,3,5,4,4,6,6,5,6,5,4,5,1,5,3,1,5,6,3,9,7,6,8
463,94,3,4,4,1,3,4,2,2,5,6,7,3,2,3,3,3,1,4,2,4,5,4,2,6,4,3,3,1
520,103,4,3,4,3,1,6,1,3,4,5,2,4,3,5,7,5,6,5,4,4,3,1,3,4,2,4,3,4
363,86,1,1,4,2,5,4,4,1,6,1,4,1,4,5,4,5,6,1,3,3,2,1,2,4,3,4,2,3
715,137,3,7,4,4,4,7,6,3,7,3,1,4,7,5,5,5,4,9,5,6,6,7,2,6,3,2,3,9
399,81,4,2,1,2,1,2,3,2,3,2,3,6,4,4,2,4,2,4,2,2,4,1,1,3,7,3,3,4
515,99,2,3,4,3,5,4,2,1,3,5,2,5,2,3,6,3,4,4,5,3,7,1,2,4,5,5,4,2
450,109,4,5,3,3,1,9,5,2,4,4,2,3,3,1,4,2,6,4,2,2,7,6,2,4,6,2,8,5
488,81,3,1,3,3,1,2,1,4,1,8,5,3,5,4,2,2,3,2,2,2,5,1,4,2,3,4,1,4
732,164,6,5,9,7,5,3,3,6,5,6,6,5,9,8,10,2,5,7,5,5,6,3,10,8,4,7,8,1
908,187,7,7,6,4,7,6,4,1,4,11,4,8,14,9,9,7,4,6,9,9,8,6,3,4,2,13,10,5
468,92,7,3,3,7,6,3,2,1,1,3,2,1,2,3,3,5,2,1,4,1,1,2,7,3,5,5,7,2
309,64,1,1,2,4,1,6,1,1,2,4,2,2,4,4,2,2,4,1,2,1,1,2,4,4,1,2,2,1
488,95,4,4,2,4,1,1,1,2,4,4,3,2,3,6,4,5,2,5,1,2,4,5,5,5,4,4,3,5
741,160,6,10,7,7,4,6,6,5,6,8,3,4,8,11,4,1,6,6,3,3,7,5,3,4,10,6,6,5
383,92,6,3,2,7,3,6,2,1,2,1,3,3,1,2,1,3,5,3,6,4,2,5,2,3,1,3,8,4
334,75,4,2,3,1,5,2,4,1,1,1,3,6,5,4,4,2,1,2,2,3,2,3,1,2,2,1,7,1
525,113,5,4,4,6,2,4,7,3,1,7,1,4,4,4,3,7,4,4,4,3,6,2,3,3,4,6,6,2
464,121,5,2,6,4,3,5,7,4,6,4,5,7,8,4,1,5,4,1,1,4,6,5,3,3,4,6,7,1
512,97,5,4,5,2,5,3,3,2,4,5,2,3,5,1,3,8,6,2,5,4,1,1,3,2,3,4,5,1
882,155,9,1,9,8,5,5,6,7,3,10,5,6,9,5,5,7,4,9,3,4,3,5,3,7,1,7,3,6
1409,253,6,9,1,6,11,10,6,7,6,4,9,8,16,9,8,9,10,11,10,10,6,12,13,11,5,15,13,12
612,126,5,5,1,5,3,6,6,4,7,5,2,2,7,4,5,5,6,2,8,7,6,1,2,4,6,4,6,2
288,61,1,1,2,4,5,2,1,3,2,3,2,2,2,1,1,1,1,4,1,2,1,5,5,3,3,1,1,1
408,82,3,6,2,2,2,3,5,6,1,2,2,2,2,3,1,1,3,1,3,4,1,7,4,5,2,6,1,2
522,105,8,4,5,5,5,5,3,4,1,2,1,3,1,5,4,2,7,4,2,1,6,3,3,9,4,3,2,3
558,106,4,2,7,8,4,2,5,2,3,2,5,3,3,3,1,4,3,3,4,6,4,3,6,3,6,2,4,4
565,113,6,3,4,4,4,1,4,1,4,4,5,3,3,4,7,7,1,5,7,7,3,1,3,6,7,5,2,2
999,194,4,8,10,6,7,11,6,7,12,5,5,9,9,5,7,10,11,6,7,6,5,2,6,5,13,5,6,1
736,142,5,9,5,7,3,4,5,6,5,6,5,6,5,5,3,7,8,5,6,7,1,3,3,3,4,5,7,4
457,104,5,6,6,6,1,3,3,3,6,3,4,1,3,3,3,5,3,4,5,5,4,2,3,4,2,3,5,3
349,75,3,3,4,1,3,3,3,3,3,2,2,7,2,3,5,2,2,2,3,3,2,2,4,1,3,1,2,1
538,104,5,4,2,5,5,5,5,3,4,1,4,4,4,2,1,4,2,3,2,3,5,1,6,3,4,8,4,5
562,105,3,5,2,1,6,1,1,7,3,5,1,1,7,4,4,6,3,6,7,5,5,2,2,4,3,4,3,4
400,93,5,3,3,2,6,3,2,3,2,7,2,5,3,3,6,1,4,3,2,2,4,4,5,3,2,2,1,5
492,100,1,4,3,5,1,1,3,5,3,1,5,4,6,1,3,4,4,3,6,4,5,5,2,5,2,8,4,2
562,109,2,6,2,4,7,5,6,1,1,6,3,5,3,3,3,7,4,4,1,2,2,4,5,12,1,3,4,3
328,77,2,3,2,3,4,5,1,5,2,1,7,3,3,5,2,2,4,1,3,1,1,1,2,3,4,2,3,2
616,124,8,4,5,2,5,5,6,8,1,4,5,4,2,6,6,4,5,5,6,5,2,3,3,3,7,5,3,2
372,71,6,2,1,5,2,6,1,2,3,2,2,2,2,3,2,2,4,2,4,2,1,3,2,4,1,2,2,1
468,99,3,1,2,4,2,2,6,7,4,4,5,1,5,6,4,5,3,4,2,1,3,6,2,2,7,2,4,2
266,60,1,1,2,3,1,1,2,2,2,1,1,2,3,1,2,3,2,3,3,2,1,2,3,4,3,4,2,3
600,108,5,6,3,1,4,5,6,4,4,1,1,1,7,1,4,3,6,4,6,1,5,7,1,7,7,1,4,3
474,95,4,2,3,2,3,3,8,2,4,1,4,3,3,3,4,1,6,3,2,3,1,1,6,7,1,4,5,6
334,78,5,2,1,1,3,5,5,3,3,1,5,7,2,2,2,1,2,5,4,1,1,3,2,1,2,4,3,2
579,113,7,3,5,1,7,6,3,6,2,3,2,4,6,7,3,5,3,3,4,8,6,4,3,2,4,1,2,3
416,84,2,2,3,6,1,2,1,3,3,5,1,2,3,1,8,3,5,4,2,1,5,4,6,3,2,3,1,2
360,80,3,2,2,4,3,2,1,2,1,4,2,3,1,3,2,4,5,2,4,3,1,3,1,1,7,6,4,4
295,66,3,2,2,4,3,2,1,2,1,2,4,1,3,2,2,5,3,1,1,2,2,3,3,2,3,3,1,3
334,75,3,1,1,5,2,2,2,3,3,3,1,6,1,2,2,3,1,1,5,3,1,5,4,2,4,3,4,2
419,78,5,3,1,1,4,1,3,1,2,2,1,4,1,3,6,1,1,5,6,2,2,2,4,1,7,1,7,1
444,100,4,1,5,3,3,1,5,6,6,1,7,2,1,3,5,2,1,4,6,8,3,4,2,6,5,3,2,1
564,102,5,3,1,3,4,5,4,8,6,2,6,2,3,2,1,4,4,1,4,4,4,1,3,4,5,5,2,6
555,101,3,3,3,3,4,4,5,3,3,3,4,4,5,1,1,4,6,4,3,9,4,2,3,4,5,3,4,1
573,111,5,2,1,5,5,5,9,3,2,2,2,6,6,2,4,1,6,2,6,3,3,3,6,7,2,2,6,5
537,131,3,6,5,6,8,5,6,1,7,4,4,4,6,4,3,4,3,1,5,4,4,5,5,2,6,6,7,7
310,80,2,3,3,1,5,1,3,1,3,2,3,2,3,1,5,10,2,4,4,1,2,1,4,3,1,4,4,2
362,70,2,1,4,1,4,5,2,2,4,3,2,3,2,3,2,1,1,3,4,2,4,1,2,1,3,3,3,2
581,104,4,2,5,3,6,3,4,6,2,4,1,2,4,6,2,6,7,3,4,3,6,6,2,3,3,1,1,5
365,74,1,3,1,1,2,2,4,4,1,2,2,4,4,2,5,8,3,2,2,1,2,3,1,1,5,2,3,3
684,145,9,8,2,3,2,5,5,10,5,5,6,4,4,5,1,3,6,7,4,10,5,1,4,5,8,4,9,5
411,84,6,2,3,4,1,5,3,1,4,2,4,1,3,3,1,4,3,5,5,4,3,1,3,3,3,1,2,4
924,178,1,2,11,5,3,6,9,9,4,7,9,6,1,5,7,10,6,6,3,3,8,9,8,10,5,10,6,9
504,82,6,1,3,3,1,1,4,4,5,4,2,3,3,2,4,2,1,3,5,3,2,2,4,2,2,4,3,3
255,56,1,2,2,1,3,3,1,1,3,2,3,1,3,1,1,1,4,4,1,3,1,2,1,5,1,2,2,1
519,107,6,6,4,5,1,1,1,4,3,2,4,1,1,5,5,3,5,7,2,7,2,2,3,3,4,7,9,4
551,113,6,5,5,4,6,6,6,1,4,7,5,3,3,5,1,2,3,5,2,5,4,3,3,4,6,2,2,5
458,80,1,2,3,1,3,4,1,1,3,4,2,3,3,8,3,3,6,4,1,2,1,1,3,3,3,6,1,4
419,91,1,4,4,4,5,6,1,4,2,4,4,2,1,3,1,6,3,4,5,6,1,5,3,1,4,2,2,3
754,141,7,6,6,7,8,5,3,7,3,2,2,8,6,7,3,5,3,4,5,6,5,8,6,3,5,5,1,5
526,108,7,4,5,1,1,2,3,5,1,6,6,2,3,4,5,5,5,2,8,5,5,2,4,5,2,3,3,4
453,97,2,2,6,1,1,4,6,1,4,2,3,5,6,1,5,1,1,5,1,6,6,5,1,3,3,5,4,7
483,92,3,4,2,2,5,4,2,1,2,3,3,4,3,3,4,1,6,4,1,2,5,4,1,1,3,3,8,8
483,106,1,1,5,4,5,4,3,2,2,4,5,3,1,9,3,4,3,6,6,3,2,2,5,6,4,5,2,6
717,145,6,7,1,4,5,9,6,5,5,8,7,2,4,4,4,4,6,9,5,4,6,4,5,1,5,7,6,6
423,94,8,1,3,4,2,1,4,3,2,6,4,2,3,5,3,4,6,1,7,2,2,2,3,1,1,4,5,5
456,99,3,3,2,3,2,7,4,5,5,6,7,4,4,6,4,3,2,2,3,6,1,3,1,4,2,3,3,1
321,71,5,1,1,1,1,4,2,2,3,3,1,1,3,2,3,2,4,4,1,1,5,2,3,3,2,2,3,6
429,104,8,8,8,4,3,3,6,1,3,6,3,4,1,3,2,4,3,4,2,1,4,3,6,3,2,4,3,2
631,135,3,5,4,4,1,9,8,6,2,6,6,8,3,4,5,3,4,5,8,6,5,3,5,7,3,3,8,1
699,136,7,2,8,1,5,3,5,2,6,4,3,5,4,3,4,3,6,9,7,6,7,3,5,5,7,6,4,6
537,102,6,7,1,4,4,3,4,5,2,3,4,2,3,6,3,3,3,4,4,1,1,1,3,7,6,4,5,3
468,105,2,7,2,4,1,5,5,6,3,5,2,4,3,3,2,5,6,7,1,2,5,5,4,4,1,4,1,6
469,107,2,5,5,4,4,2,5,3,5,2,6,2,2,6,3,5,6,6,2,4,3,6,2,5,1,3,6,2
548,102,1,5,4,3,1,5,3,3,8,8,3,3,2,3,1,3,4,5,2,1,3,8,5,2,2,6,5,3
506,107,7,6,5,2,4,5,5,2,4,5,6,2,1,4,3,3,4,6,3,3,3,4,4,2,3,5,4,2
456,83,3,1,2,3,3,5,4,5,4,1,2,5,2,4,1,2,3,3,4,2,2,4,3,5,1,4,4,1
575,108,9,7,3,3,6,7,3,2,1,4,3,1,4,4,4,1,4,2,2,4,2,8,3,4,5,3,2,7
533,109,8,6,1,8,3,6,5,4,3,2,5,1,3,3,2,1,3,3,3,5,4,2,10,2,3,2,8,3
535,109,5,6,4,3,8,3,2,2,3,3,1,4,2,3,4,5,6,5,4,3,4,4,6,2,4,8,3,2
659,125,4,2,9,2,6,5,1,2,6,4,6,5,7,5,5,4,3,6,3,1,7,5,4,8,3,3,4,5
720,141,6,4,6,4,11,9,4,7,4,7,6,8,3,1,7,1,5,4,5,8,6,4,1,3,4,5,4,4
891,175,4,7,5,8,3,3,6,9,1,5,6,12,8,3,10,10,10,4,6,4,8,3,4,7,6,11,5,7
383,79,1,4,6,2,2,3,1,2,2,4,5,5,1,3,2,2,4,2,3,6,2,3,1,5,2,2,1,3
518,113,10,4,4,4,6,6,3,5,2,4,2,2,4,4,2,4,3,2,3,4,4,4,1,1,7,3,9,6
829,145,10,5,7,4,3,4,1,4,7,5,1,4,8,7,2,5,8,6,4,5,3,6,6,4,8,8,4,6
336,63,5,2,1,2,1,1,2,3,6,1,2,1,1,2,3,2,4,3,2,1,2,2,1,2,5,2,3,1
544,95,1,8,1,2,4,4,3,3,6,4,1,7,2,6,1,3,2,1,1,1,5,4,4,5,9,1,4,2
826,152,6,4,12,3,5,6,3,8,4,2,5,7,9,8,5,5,2,3,8,10,4,1,1,6,7,4,9,5
594,142,7,5,4,4,5,5,6,6,3,1,1,6,9,7,4,4,5,4,5,5,3,11,9,4,5,6,4,4
553,110,5,4,3,7,5,7,1,3,5,2,3,2,6,6,2,6,6,4,1,7,4,3,3,4,3,1,4,3
358,77,2,2,4,2,2,1,5,2,8,1,4,2,1,3,1,5,4,6,2,3,3,1,1,4,3,1,3,1
803,171,7,7,6,9,3,5,3,3,10,4,8,7,7,7,1,3,9,9,4,4,5,6,4,6,7,10,9,8
783,148,3,11,7,1,5,3,6,9,8,6,1,4,6,10,4,3,1,3,4,2,5,4,7,3,8,7,9,8
646,142,1,2,7,4,5,4,4,2,6,7,5,6,5,5,6,7,6,3,9,2,5,7,6,5,4,7,8,4
556,119,1,4,8,2,2,5,2,3,1,3,3,9,1,3,6,4,9,4,7,4,4,2,3,9,6,8,2,4
505,92,1,5,2,3,2,3,2,3,4,1,6,5,1,2,8,6,3,2,4,1,1,4,3,4,5,2,2,7
387,85,5,4,5,7,3,3,1,4,4,3,1,2,1,2,2,3,4,1,1,6,5,4,2,1,4,1,4,2
626,131,5,2,2,6,4,1,12,3,5,5,4,8,10,8,2,1,8,3,1,5,3,3,3,8,7,5,1,6
738,156,10,9,7,2,4,5,12,4,5,9,7,10,4,3,8,4,1,5,7,2,5,7,1,9,5,5,5,1
464,93,3,3,2,2,7,1,4,4,4,3,1,3,3,1,2,5,3,8,4,2,2,5,1,3,6,3,6,2
342,76,1,1,2,4,2,1,3,2,3,3,6,2,2,5,2,1,3,3,6,2,2,4,2,3,1,1,4,5
296,66,3,5,1,5,1,2,1,4,3,1,3,2,1,1,1,1,1,2,5,1,1,2,2,6,2,3,3,3
351,76,4,1,9,1,2,2,2,2,2,3,2,2,5,3,1,3,2,1,2,2,4,5,1,2,2,2,3,6
429,79,3,2,2,2,4,2,2,2,3,4,2,2,1,1,2,5,4,1,7,1,6,2,2,5,4,5,2,1
523,112,1,2,8,5,4,5,6,7,4,6,3,3,4,3,4,8,6,4,2,1,1,3,1,4,4,4,6,3
336,61,3,4,3,1,1,3,1,2,1,4,1,2,2,1,1,1,1,1,4,3,2,3,2,1,1,3,5,4
603,119,2,3,11,4,6,7,5,5,3,3,1,5,3,4,5,6,9,5,4,6,2,2,6,1,2,2,1,6
444,91,7,5,2,4,4,2,2,4,4,3,3,6,8,1,2,2,2,4,1,2,1,2,3,1,4,4,6,2
401,72,3,3,4,4,3,3,1,1,2,2,2,2,5,3,2,3,4,1,1,1,4,2,3,3,3,1,4,2
527,122,4,2,3,2,5,3,3,4,7,4,4,5,6,3,6,6,1,13,1,3,4,6,3,7,5,1,4,7
405,90,4,2,2,5,1,4,4,1,3,1,6,1,6,4,5,1,1,1,3,5,3,4,5,1,2,5,6,4
350,76,3,2,4,4,3,1,3,2,4,2,4,5,5,4,1,1,1,3,2,1,1,4,2,2,3,4,2,3
468,106,4,5,2,1,6,3,2,1,5,5,2,6,2,5,4,6,5,3,2,9,2,5,3,5,2,2,5,4
890,214,1,8,11,8,11,6,3,12,6,10,3,8,4,9,6,13,5,11,8,6,8,8,8,10,5,8,9,9
381,86,5,6,2,3,2,2,4,2,1,2,2,2,4,2,1,3,4,1,4,1,3,3,1,4,3,7,8,4
671,128,2,5,6,2,3,3,5,4,5,4,8,6,6,7,6,1,7,3,3,2,6,5,4,6,5,7,4,3
591,129,3,4,3,5,5,4,3,4,7,2,5,4,7,2,5,4,6,1,3,7,8,5,11,3,2,9,4,3
443,103,5,2,4,1,2,4,3,5,4,2,2,2,6,7,4,4,6,3,5,5,3,3,4,7,3,3,1,3
296,62,3,3,1,3,2,2,4,1,2,2,3,6,1,2,3,1,1,1,3,3,2,3,2,1,2,2,1,2
506,112,4,5,5,6,4,5,8,3,7,5,3,7,4,2,3,4,7,3,1,2,2,4,3,3,2,6,3,1
565,121,5,4,2,6,1,7,6,5,4,9,4,4,4,8,5,8,2,4,2,6,4,3,1,2,3,1,7,4
577,124,1,9,4,8,6,4,3,7,8,5,2,4,4,3,3,2,3,2,5,6,4,1,7,3,3,10,3,4
602,115,4,9,2,2,2,8,2,3,5,4,4,3,7,4,4,5,4,4,4,5,7,2,4,5,2,1,5,4
599,131,5,5,6,7,1,3,6,2,5,5,1,4,6,1,9,8,3,6,3,9,4,6,9,6,4,2,4,1
566,116,5,5,9,1,4,5,3,3,4,1,3,6,5,7,1,4,4,5,4,3,7,5,3,4,4,5,1,5
316,76,1,3,4,4,3,2,2,3,4,2,2,2,4,3,1,3,1,3,1,5,2,5,3,2,1,3,3,4
651,134,6,7,7,2,1,3,4,6,5,5,2,7,2,6,4,6,3,4,9,4,6,4,9,4,10,5,2,1
400,91,4,1,1,2,7,3,3,7,2,6,4,2,2,4,2,5,5,4,2,4,1,2,2,6,2,1,4,3
545,117,5,6,4,3,4,7,5,5,2,4,2,1,6,1,9,4,3,6,3,2,6,3,7,5,2,4,4,4
600,107,1,4,9,5,1,1,3,1,5,3,4,5,2,4,3,12,6,4,4,2,8,2,3,1,3,4,5,2
474,96,4,7,2,2,3,2,4,4,5,2,4,5,1,2,4,1,2,1,5,2,7,2,7,5,1,5,3,4
679,149,2,7,7,3,9,6,2,2,3,6,6,6,4,3,4,8,4,4,10,8,9,7,6,1,7,4,3,8
418,103,3,5,5,3,2,6,2,4,4,1,5,4,2,1,2,1,3,2,3,3,2,5,7,6,7,8,2,5
673,132,7,2,4,4,1,4,3,5,4,5,7,3,8,3,6,1,4,4,8,5,2,8,4,6,6,7,6,5
468,101,6,2,2,4,2,4,4,4,2,5,3,6,4,5,7,2,3,5,1,5,4,3,4,2,5,1,3,3
641,134,6,5,7,6,4,4,4,5,4,2,6,6,5,6,4,6,4,3,4,6,3,5,3,1,7,6,8,4
568,106,5,5,3,1,4,1,3,4,3,3,3,3,3,1,2,4,3,6,4,10,6,2,5,4,9,1,6,2
381,83,1,1,7,1,1,7,3,1,4,1,2,5,4,1,7,3,2,3,4,4,1,1,3,2,3,3,5,3
826,160,8,6,8,9,1,4,6,4,6,9,3,9,6,3,5,6,4,5,8,7,9,5,6,6,4,5,4,4
434,87,4,2,3,1,6,2,3,4,6,1,2,3,3,3,4,3,1,4,2,2,4,5,3,2,5,4,2,3
617,116,5,7,7,7,3,3,5,5,5,5,4,4,3,3,1,3,5,1,7,3,5,3,3,1,3,3,4,8
536,108,2,2,4,5,1,3,5,9,2,8,6,6,6,4,2,1,3,7,3,6,5,3,4,1,2,5,2,1
468,87,1,2,4,4,1,2,5,5,1,2,1,2,5,2,2,4,1,1,1,4,4,6,4,5,5,4,4,5
1015,202,8,11,9,6,6,6,14,1,11,10,8,4,6,5,9,4,7,10,10,7,8,4,8,8,4,4,10,4
385,92,3,1,2,4,2,5,5,4,4,3,2,4,1,2,2,10,3,5,5,3,2,3,3,1,5,3,4,1
468,100,7,4,2,4,2,3,8,3,2,7,2,2,3,2,6,3,6,3,5,6,3,3,2,5,1,3,1,2
698,144,4,6,6,3,4,5,6,3,7,4,3,1,2,3,8,5,2,7,6,9,4,12,5,5,3,8,7,6
240,55,3,2,1,4,4,2,1,1,2,1,2,1,5,1,1,2,1,1,3,1,2,1,3,2,2,2,2,2
538,110,4,5,2,1,1,7,5,8,4,3,4,1,6,3,3,1,4,4,4,8,5,3,5,4,4,6,1,4
546,124,9,5,6,3,3,1,6,5,2,6,6,7,4,6,1,9,2,4,2,8,3,4,2,3,5,7,4,1
390,80,3,4,3,1,5,2,3,2,2,1,2,5,4,2,3,3,2,4,2,4,2,3,4,3,4,3,3,1
477,102,4,3,2,6,2,4,8,3,1,5,2,4,1,4,3,7,3,2,5,4,4,5,5,2,5,3,2,3
859,167,6,4,7,1,7,2,8,5,6,5,7,5,4,12,5,5,9,3,7,5,7,5,5,10,9,2,8,8
391,98,10,1,3,2,2,3,5,4,1,2,5,4,3,4,7,4,5,2,4,4,2,1,8,5,1,2,3,1
467,107,5,3,6,6,4,2,4,4,4,5,4,4,2,4,3,2,4,5,5,1,3,5,2,6,4,4,5,1
540,98,2,4,3,4,2,2,5,4,3,4,4,4,3,4,3,5,5,3,7,4,3,1,4,1,4,4,3,3
543,116,8,6,4,3,2,4,7,4,6,8,4,7,2,4,4,4,2,3,1,3,1,1,2,6,3,7,4,6
553,140,4,6,6,4,4,4,11,4,5,3,2,10,4,5,6,4,6,6,4,5,10,5,1,2,4,4,8,3
479,99,4,2,4,4,3,7,2,1,2,2,1,8,3,1,1,3,5,8,2,2,1,5,7,5,1,2,9,4
558,118,5,4,3,6,6,3,2,6,4,3,1,5,6,5,6,1,5,2,3,7,5,5,5,4,5,2,5,4
641,123,2,3,5,3,7,2,1,1,9,4,4,6,6,8,7,4,2,3,3,1,2,6,4,6,2,10,5,7
310,66,1,1,2,3,2,4,1,6,6,1,5,2,1,1,1,4,3,2,2,3,3,3,1,2,2,1,2,1
728,141,7,5,6,6,5,6,6,6,5,10,1,6,7,5,8,5,4,2,4,4,1,5,4,4,4,4,6,5
223,47,1,3,3,1,2,3,2,1,1,1,2,1,1,1,2,1,4,1,1,1,1,3,3,3,1,1,1,1
735,172,6,8,8,7,9,3,4,10,7,7,3,12,5,10,6,4,8,5,7,3,2,11,1,7,2,4,6,7
446,90,3,4,4,1,4,1,6,2,3,7,2,3,3,1,5,5,2,1,3,6,2,3,1,5,2,1,6,4
459,97,3,4,5,5,4,4,3,2,1,4,6,1,3,6,3,2,4,2,1,3,2,5,6,4,6,3,4,1
444,100,6,5,5,1,3,1,1,2,6,1,4,5,4,2,1,4,7,1,5,8,1,3,2,7,4,5,1,5
752,163,8,4,8,3,4,9,6,8,4,9,4,3,7,5,6,2,5,1,7,5,12,5,5,8,6,3,8,8
583,117,6,3,4,2,2,1,6,4,4,6,11,3,6,3,6,4,6,5,3,3,1,3,3,1,3,6,8,4
631,132,4,8,7,1,2,4,3,7,7,5,4,9,5,1,5,3,4,3,7,2,7,5,5,5,2,5,8,4
566,121,8,4,8,7,1,4,5,1,3,5,1,2,6,3,1,6,4,6,5,8,4,4,5,2,2,7,7,2
770,155,7,8,8,4,3,5,10,2,6,10,4,11,3,10,5,1,9,2,2,4,5,11,3,5,8,4,3,2
602,140,3,3,7,4,7,1,3,6,4,4,8,7,4,5,6,3,7,5,7,3,7,2,7,6,1,8,5,7
440,94,3,3,4,4,6,4,4,4,6,1,3,4,2,2,4,3,3,3,2,3,3,6,1,3,4,5,2,2
306,64,2,1,2,6,4,3,1,3,3,1,1,1,1,3,3,1,2,2,1,3,3,3,1,1,1,2,6,3
465,87,2,7,3,1,1,5,8,7,4,4,4,4,2,1,2,2,5,5,3,1,3,2,1,1,3,2,3,1
263,56,1,4,2,3,2,1,3,3,4,1,1,1,1,3,1,2,2,4,1,1,1,3,1,3,1,2,3,1
730,142,6,4,5,8,1,2,7,3,4,4,5,7,4,7,3,9,8,3,7,5,5,3,8,4,6,7,5,2
430,87,1,3,3,3,4,1,2,5,4,4,4,3,6,4,3,3,1,2,3,1,1,1,3,6,6,6,1,3
546,108,7,5,7,3,5,5,1,1,3,7,1,7,4,2,10,3,2,1,3,1,4,3,4,7,5,3,1,3
314,77,6,3,3,4,3,1,1,2,3,2,4,3,2,3,2,1,3,5,1,1,2,7,2,4,2,1,2,4
276,65,3,4,3,3,4,1,4,1,1,1,1,2,2,1,1,4,2,1,1,2,1,1,2,1,4,4,6,4
674,146,7,9,5,1,1,3,5,4,6,5,3,3,9,4,7,5,4,7,9,7,7,6,6,5,2,8,5,3
492,99,6,5,1,4,1,3,2,4,3,2,5,3,4,2,4,7,5,1,3,2,3,7,3,4,5,3,4,3
514,116,4,7,6,1,5,5,3,4,1,6,4,2,3,3,6,2,1,5,7,4,4,2,3,7,5,4,9,3
630,116,6,3,3,5,2,3,5,1,3,4,1,5,8,3,7,4,6,3,2,4,6,6,5,5,3,6,1,6
579,113,1,4,2,3,5,2,3,7,4,7,4,4,9,3,4,5,2,2,4,5,2,2,5,1,4,6,6,7
546,112,8,7,1,3,6,1,6,4,3,1,3,9,3,6,1,1,5,4,1,1,3,2,6,5,8,6,4,4
427,86,3,3,2,1,3,2,2,9,3,3,3,3,2,3,4,1,1,2,3,7,4,3,6,1,1,3,4,4
958,193,4,7,8,5,4,14,3,7,5,8,11,5,7,7,8,4,1,8,9,4,9,9,7,10,9,6,9,5
456,93,8,6,2,1,2,3,4,3,2,4,3,3,4,2,4,3,3,1,3,9,2,6,2,1,3,2,1,6
364,69,1,2,3,3,1,1,6,2,1,1,2,3,2,2,2,5,2,1,2,3,4,3,4,3,4,1,4,1
488,99,5,4,3,3,5,2,1,6,3,3,2,4,2,1,6,5,1,3,3,6,1,4,8,4,3,1,7,3
464,90,4,3,4,2,3,2,2,2,1,4,2,6,1,1,3,1,2,6,3,6,3,3,6,3,6,5,3,3
382,72,1,4,1,2,2,3,6,1,2,1,3,2,5,4,2,2,1,2,1,4,4,2,2,3,1,4,4,3
543,121,5,5,5,2,5,6,4,2,2,5,6,2,6,3,4,4,7,3,4,7,5,1,8,4,5,4,1,6
529,110,5,5,7,2,3,3,4,2,2,9,3,4,2,2,5,3,2,1,1,5,2,9,2,5,4,7,2,9
516,100,4,4,3,5,6,5,3,2,4,3,7,3,6,4,1,4,4,3,1,3,8,4,1,1,3,4,2,2
477,92,2,4,2,4,6,3,1,6,1,6,2,2,1,6,4,2,2,1,5,5,2,3,4,4,5,4,3,2
413,84,3,2,2,4,1,3,6,5,2,2,1,2,5,5,5,5,1,3,2,3,2,5,2,1,1,3,6,2
415,95,1,1,4,4,3,2,1,6,2,3,4,5,3,2,5,2,1,4,2,6,4,10,5,2,3,4,1,5
957,185,3,1,9,2,13,1,8,6,3,11,10,4,9,10,4,8,6,4,10,10,9,6,4,9,9,9,3,4
435,87,4,5,3,3,2,5,3,2,3,1,1,7,1,3,3,2,1,4,5,2,4,3,3,2,6,3,4,2
667,150,8,4,5,4,8,3,1,4,1,7,4,3,8,6,5,10,5,5,9,7,4,5,9,6,3,4,4,8
537,116,4,7,8,4,4,3,6,5,5,1,1,6,4,1,3,4,3,4,3,3,1,7,7,6,4,6,5,1
369,87,3,5,1,5,3,2,2,1,1,3,2,4,3,4,5,2,3,3,2,1,4,4,2,2,5,6,1,8
834,168,7,3,5,8,7,5,7,6,4,6,11,5,9,1,9,7,5,3,4,3,7,7,5,7,6,7,4,10
566,116,2,3,5,3,2,1,4,7,6,8,6,3,5,6,2,3,3,9,3,3,5,1,1,4,7,7,3,4
660,111,2,4,5,6,4,6,4,2,1,5,5,2,2,4,3,4,6,2,3,4,5,4,4,3,4,4,7,6
398,83,2,6,3,2,3,4,5,1,5,3,2,1,3,3,2,3,3,2,1,2,3,2,3,3,1,5,3,7
